threshold,precision,recall,f1,routed_count,routed_rate,heavy_call_reduction,tn,fp,fn,tp,model_name,model_role
0.5959271775676092,0.20171716174874174,0.6593548387096774,0.30892465805184005,10133,0.11439247694200788,0.8856075230579921,77392,8089,1056,2044,LogisticRegression,light
0.5922728755760863,0.19871981379109688,0.6609677419354839,0.3055700544329282,10311,0.11640193721001117,0.8835980627899889,77219,8262,1051,2049,LogisticRegression,light
0.5888112282515158,0.19612890922959572,0.6635483870967742,0.3027671474830733,10488,0.11840010837538524,0.8815998916246147,77050,8431,1043,2057,LogisticRegression,light
0.5851514692516415,0.19371776840131272,0.6664516129032259,0.30018162005085364,10665,0.12039827954075931,0.8796017204592407,76882,8599,1034,2066,LogisticRegression,light
0.5822123678193116,0.19118325186756432,0.6687096774193548,0.2973535107222262,10843,0.1224077398087626,0.8775922601912374,76711,8770,1027,2073,LogisticRegression,light
0.5789946361143564,0.18920145190562612,0.6725806451612903,0.2953257790368272,11020,0.12440591097413667,0.8755940890258633,76546,8935,1015,2085,LogisticRegression,light
0.5756603981556384,0.1870869798178246,0.6758064516129032,0.2930479787382851,11198,0.12641537124213997,0.87358462875786,76378,9103,1005,2095,LogisticRegression,light
0.572316492046159,0.18461538461538463,0.6774193548387096,0.2901554404145078,11375,0.12841354240751401,0.871586457592486,76206,9275,1000,2100,LogisticRegression,light
0.5693391258256311,0.18237687180818835,0.6796774193548387,0.28758615983075136,11553,0.13042300267551732,0.8695769973244827,76035,9446,993,2107,LogisticRegression,light
0.5662474745718862,0.18013640238704176,0.6816129032258065,0.2849629130141605,11730,0.1324211738408914,0.8675788261591086,75864,9617,987,2113,LogisticRegression,light
0.5632363853852489,0.17803157541148806,0.6838709677419355,0.28251599147121537,11908,0.1344306341088947,0.8655693658911053,75693,9788,980,2120,LogisticRegression,light
0.5599788117606055,0.1764997931319818,0.6880645161290323,0.2809351333552848,12085,0.13642880527426876,0.8635711947257312,75529,9952,967,2133,LogisticRegression,light
0.5567672871010807,0.1745086846611759,0.6903225806451613,0.27859142094642975,12263,0.13843826554227204,0.861561734457728,75358,10123,960,2140,LogisticRegression,light
0.5537801618385808,0.17290996784565915,0.6938709677419355,0.2768339768339768,12440,0.1404364367076461,0.859563563292354,75192,10289,949,2151,LogisticRegression,light
0.5509449588944022,0.17102551909969885,0.6961290322580646,0.27458964244814865,12618,0.1424458969756494,0.8575541030243505,75021,10460,942,2158,LogisticRegression,light
0.5480799726970953,0.16936303243454473,0.6990322580645161,0.27266435986159165,12795,0.14444406814102348,0.8555559318589765,74853,10628,933,2167,LogisticRegression,light
0.5447704183001948,0.16750173437138674,0.7009677419354838,0.27039133951346983,12973,0.14645352840902676,0.8535464715909733,74681,10800,927,2173,LogisticRegression,light
0.5419311112039197,0.16570342205323194,0.7029032258064516,0.26818461538461535,13150,0.14845169957440082,0.8515483004255991,74510,10971,921,2179,LogisticRegression,light
0.5390504210013349,0.1640906362545018,0.7054838709677419,0.2662527392257122,13328,0.15046115984240413,0.8495388401575958,74340,11141,913,2187,LogisticRegression,light
